0.0234375	0.992188
0.0390625	0.992188
0.0546875	0.992188
0.0703125	0.976563
0.0703125	0.992188
0.0859375	0.976563
0.0859375	0.992188
0.101563	0.976563
0.101563	0.992188
0.117188	0.976563
0.117188	0.992188
0.132813	0.960938
0.132813	0.976563
0.132813	0.992188
0.148438	0.960938
0.148438	0.976563
0.148438	0.992188
0.164063	0.960938
0.164063	0.976563
0.164063	0.992188
0.179688	0.960938
0.179688	0.976563
0.179688	0.992188
0.195313	0.945313
0.195313	0.960938
0.195313	0.976563
0.195313	0.992188
0.210938	0.945313
0.210938	0.960938
0.210938	0.976563
0.210938	0.992188
0.226563	0.945313
0.226563	0.960938
0.226563	0.976563
0.226563	0.992188
0.242188	0.945313
0.242188	0.960938
0.242188	0.976563
0.242188	0.992188
0.257813	0.945313
0.257813	0.960938
0.257813	0.976563
0.257813	0.992188
0.273438	0.929688
0.273438	0.945313
0.273438	0.960938
0.273438	0.976563
0.273438	0.992188
0.289063	0.929688
0.289063	0.945313
0.289063	0.960938
0.289063	0.976563
0.289063	0.992188
0.304688	0.929688
0.304688	0.945313
0.304688	0.960938
0.304688	0.976563
0.304688	0.992188
0.320313	0.929688
0.320313	0.945313
0.320313	0.960938
0.320313	0.976563
0.320313	0.992188
0.335938	0.914063
0.335938	0.929688
0.335938	0.945313
0.335938	0.960938
0.335938	0.976563
0.335938	0.992188
0.351563	0.914063
0.351563	0.929688
0.351563	0.945313
0.351563	0.960938
0.351563	0.976563
0.351563	0.992188
0.367188	0.914063
0.367188	0.929688
0.367188	0.945313
0.367188	0.960938
0.367188	0.976563
0.367188	0.992188
0.382813	0.914063
0.382813	0.929688
0.382813	0.945313
0.382813	0.960938
0.382813	0.976563
0.382813	0.992188
0.398438	0.898438
0.398438	0.914063
0.398438	0.929688
0.398438	0.945313
0.398438	0.960938
0.398438	0.976563
0.398438	0.992188
0.414063	0.898438
0.414063	0.914063
0.414063	0.929688
0.414063	0.945313
0.414063	0.960938
0.414063	0.976563
0.414063	0.992188
0.429688	0.898438
0.429688	0.914063
0.429688	0.929688
0.429688	0.945313
0.429688	0.960938
0.429688	0.976563
0.429688	0.992188
0.445313	0.898438
0.445313	0.914063
0.445313	0.929688
0.445313	0.945313
0.445313	0.960938
0.445313	0.976563
0.445313	0.992188
0.460938	0.882813
0.460938	0.898438
0.460938	0.914063
0.460938	0.929688
0.460938	0.945313
0.460938	0.960938
0.460938	0.976563
0.460938	0.992188
0.476563	0.882813
0.476563	0.898438
0.476563	0.914063
0.476563	0.929688
0.476563	0.945313
0.476563	0.960938
0.476563	0.976563
0.476563	0.992188
0.492188	0.882813
0.492188	0.898438
0.492188	0.914063
0.492188	0.929688
0.492188	0.945313
0.492188	0.960938
0.492188	0.976563
0.492188	0.992188
0.507813	0.882813
0.507813	0.898438
0.507813	0.914063
0.507813	0.929688
0.507813	0.945313
0.507813	0.960938
0.507813	0.976563
0.507813	0.992188
0.523438	0.882813
0.523438	0.898438
0.523438	0.914063
0.523438	0.929688
0.523438	0.945313
0.523438	0.960938
0.523438	0.976563
0.523438	0.992188
0.539063	0.867188
0.539063	0.882813
0.539063	0.898438
0.539063	0.914063
0.539063	0.929688
0.539063	0.945313
0.539063	0.960938
0.539063	0.976563
0.539063	0.992188
0.554688	0.867188
0.554688	0.882813
0.554688	0.898438
0.554688	0.914063
0.554688	0.929688
0.554688	0.945313
0.554688	0.960938
0.554688	0.976563
0.554688	0.992188
0.570313	0.867188
0.570313	0.882813
0.570313	0.898438
0.570313	0.914063
0.570313	0.929688
0.570313	0.945313
0.570313	0.960938
0.570313	0.976563
0.570313	0.992188
0.585938	0.867188
0.585938	0.882813
0.585938	0.898438
0.585938	0.914063
0.585938	0.929688
0.585938	0.945313
0.585938	0.960938
0.585938	0.976563
0.585938	0.992188
0.601563	0.867188
0.601563	0.882813
0.601563	0.898438
0.601563	0.914063
0.601563	0.929688
0.601563	0.945313
0.601563	0.960938
0.601563	0.976563
0.601563	0.992188
0.617188	0.867188
0.617188	0.882813
0.617188	0.898438
0.617188	0.914063
0.617188	0.929688
0.617188	0.945313
0.617188	0.960938
0.617188	0.976563
0.617188	0.992188
0.632813	0.867188
0.632813	0.882813
0.632813	0.898438
0.632813	0.914063
0.632813	0.929688
0.632813	0.945313
0.632813	0.960938
0.632813	0.976563
0.632813	0.992188
0.648438	0.867188
0.648438	0.882813
0.648438	0.898438
0.648438	0.914063
0.648438	0.929688
0.648438	0.945313
0.648438	0.960938
0.648438	0.976563
0.648438	0.992188
0.664063	0.867188
0.664063	0.882813
0.664063	0.898438
0.664063	0.914063
0.664063	0.929688
0.664063	0.945313
0.664063	0.960938
0.664063	0.976563
0.664063	0.992188
0.679688	0.867188
0.679688	0.882813
0.679688	0.898438
0.679688	0.914063
0.679688	0.929688
0.679688	0.945313
0.679688	0.960938
0.679688	0.976563
0.679688	0.992188
0.695313	0.867188
0.695313	0.882813
0.695313	0.898438
0.695313	0.914063
0.695313	0.929688
0.695313	0.945313
0.695313	0.960938
0.695313	0.976563
0.695313	0.992188
0.710938	0.867188
0.710938	0.882813
0.710938	0.898438
0.710938	0.914063
0.710938	0.929688
0.710938	0.945313
0.710938	0.960938
0.710938	0.976563
0.710938	0.992188
0.726563	0.867188
0.726563	0.882813
0.726563	0.898438
0.726563	0.914063
0.726563	0.929688
0.726563	0.945313
0.726563	0.960938
0.726563	0.976563
0.726563	0.992188
0.742188	0.882813
0.742188	0.898438
0.742188	0.914063
0.742188	0.929688
0.742188	0.945313
0.742188	0.960938
0.742188	0.976563
0.742188	0.992188
0.757813	0.882813
0.757813	0.898438
0.757813	0.914063
0.757813	0.929688
0.757813	0.945313
0.757813	0.960938
0.757813	0.976563
0.757813	0.992188
0.773438	0.585938
0.773438	0.601563
0.773438	0.617188
0.773438	0.632813
0.773438	0.648438
0.773438	0.664063
0.773438	0.679688
0.773438	0.695313
0.773438	0.882813
0.773438	0.898438
0.773438	0.914063
0.773438	0.929688
0.773438	0.945313
0.773438	0.960938
0.773438	0.976563
0.773438	0.992188
0.789063	0.570313
0.789063	0.585938
0.789063	0.601563
0.789063	0.617188
0.789063	0.632813
0.789063	0.648438
0.789063	0.664063
0.789063	0.679688
0.789063	0.695313
0.789063	0.710938
0.789063	0.726563
0.789063	0.742188
0.789063	0.757813
0.789063	0.898438
0.789063	0.914063
0.789063	0.929688
0.789063	0.945313
0.789063	0.960938
0.789063	0.976563
0.789063	0.992188
0.804688	0.554688
0.804688	0.570313
0.804688	0.585938
0.804688	0.601563
0.804688	0.617188
0.804688	0.632813
0.804688	0.648438
0.804688	0.664063
0.804688	0.679688
0.804688	0.695313
0.804688	0.710938
0.804688	0.726563
0.804688	0.742188
0.804688	0.757813
0.804688	0.773438
0.804688	0.789063
0.804688	0.898438
0.804688	0.914063
0.804688	0.929688
0.804688	0.945313
0.804688	0.960938
0.804688	0.976563
0.804688	0.992188
0.820313	0.554688
0.820313	0.570313
0.820313	0.585938
0.820313	0.601563
0.820313	0.617188
0.820313	0.632813
0.820313	0.648438
0.820313	0.664063
0.820313	0.679688
0.820313	0.695313
0.820313	0.710938
0.820313	0.726563
0.820313	0.742188
0.820313	0.757813
0.820313	0.773438
0.820313	0.789063
0.820313	0.804688
0.820313	0.820313
0.820313	0.898438
0.820313	0.914063
0.820313	0.929688
0.820313	0.945313
0.820313	0.960938
0.820313	0.976563
0.820313	0.992188
0.835938	0.554688
0.835938	0.570313
0.835938	0.585938
0.835938	0.601563
0.835938	0.617188
0.835938	0.632813
0.835938	0.648438
0.835938	0.664063
0.835938	0.679688
0.835938	0.695313
0.835938	0.710938
0.835938	0.726563
0.835938	0.742188
0.835938	0.757813
0.835938	0.773438
0.835938	0.789063
0.835938	0.804688
0.835938	0.820313
0.835938	0.835938
0.835938	0.851563
0.835938	0.914063
0.835938	0.929688
0.835938	0.945313
0.835938	0.960938
0.835938	0.976563
0.835938	0.992188
0.851563	0.554688
0.851563	0.570313
0.851563	0.585938
0.851563	0.601563
0.851563	0.617188
0.851563	0.632813
0.851563	0.648438
0.851563	0.664063
0.851563	0.679688
0.851563	0.695313
0.851563	0.710938
0.851563	0.726563
0.851563	0.742188
0.851563	0.757813
0.851563	0.773438
0.851563	0.789063
0.851563	0.804688
0.851563	0.820313
0.851563	0.835938
0.851563	0.851563
0.851563	0.867188
0.851563	0.914063
0.851563	0.929688
0.851563	0.945313
0.851563	0.960938
0.851563	0.976563
0.851563	0.992188
0.867188	0.554688
0.867188	0.570313
0.867188	0.585938
0.867188	0.601563
0.867188	0.617188
0.867188	0.632813
0.867188	0.648438
0.867188	0.664063
0.867188	0.679688
0.867188	0.695313
0.867188	0.710938
0.867188	0.726563
0.867188	0.742188
0.867188	0.757813
0.867188	0.773438
0.867188	0.789063
0.867188	0.804688
0.867188	0.820313
0.867188	0.835938
0.867188	0.851563
0.867188	0.867188
0.867188	0.882813
0.867188	0.929688
0.867188	0.945313
0.867188	0.960938
0.867188	0.976563
0.867188	0.992188
0.882813	0.570313
0.882813	0.585938
0.882813	0.601563
0.882813	0.617188
0.882813	0.632813
0.882813	0.648438
0.882813	0.664063
0.882813	0.679688
0.882813	0.695313
0.882813	0.710938
0.882813	0.726563
0.882813	0.742188
0.882813	0.757813
0.882813	0.773438
0.882813	0.789063
0.882813	0.804688
0.882813	0.820313
0.882813	0.835938
0.882813	0.851563
0.882813	0.867188
0.882813	0.882813
0.882813	0.898438
0.882813	0.929688
0.882813	0.945313
0.882813	0.960938
0.882813	0.976563
0.882813	0.992188
0.898438	0.585938
0.898438	0.601563
0.898438	0.617188
0.898438	0.632813
0.898438	0.648438
0.898438	0.664063
0.898438	0.679688
0.898438	0.695313
0.898438	0.710938
0.898438	0.726563
0.898438	0.742188
0.898438	0.757813
0.898438	0.773438
0.898438	0.789063
0.898438	0.804688
0.898438	0.820313
0.898438	0.835938
0.898438	0.851563
0.898438	0.867188
0.898438	0.882813
0.898438	0.898438
0.898438	0.914063
0.898438	0.945313
0.898438	0.960938
0.898438	0.976563
0.898438	0.992188
0.914063	0.617188
0.914063	0.632813
0.914063	0.648438
0.914063	0.664063
0.914063	0.679688
0.914063	0.695313
0.914063	0.710938
0.914063	0.726563
0.914063	0.742188
0.914063	0.757813
0.914063	0.773438
0.914063	0.789063
0.914063	0.804688
0.914063	0.820313
0.914063	0.835938
0.914063	0.851563
0.914063	0.867188
0.914063	0.882813
0.914063	0.898438
0.914063	0.914063
0.914063	0.929688
0.914063	0.960938
0.914063	0.976563
0.914063	0.992188
0.929688	0.648438
0.929688	0.664063
0.929688	0.679688
0.929688	0.695313
0.929688	0.710938
0.929688	0.726563
0.929688	0.742188
0.929688	0.757813
0.929688	0.773438
0.929688	0.789063
0.929688	0.804688
0.929688	0.820313
0.929688	0.835938
0.929688	0.851563
0.929688	0.867188
0.929688	0.882813
0.929688	0.898438
0.929688	0.914063
0.929688	0.929688
0.929688	0.945313
0.929688	0.960938
0.929688	0.976563
0.929688	0.992188
0.945313	0.679688
0.945313	0.695313
0.945313	0.710938
0.945313	0.726563
0.945313	0.742188
0.945313	0.757813
0.945313	0.773438
0.945313	0.789063
0.945313	0.804688
0.945313	0.820313
0.945313	0.835938
0.945313	0.851563
0.945313	0.867188
0.945313	0.882813
0.945313	0.898438
0.945313	0.914063
0.945313	0.929688
0.945313	0.945313
0.945313	0.960938
0.945313	0.976563
0.945313	0.992188
0.960938	0.742188
0.960938	0.757813
0.960938	0.773438
0.960938	0.789063
0.960938	0.804688
0.960938	0.820313
0.960938	0.835938
0.960938	0.851563
0.960938	0.867188
0.960938	0.882813
0.960938	0.898438
0.960938	0.914063
0.960938	0.929688
0.960938	0.945313
0.960938	0.960938
0.960938	0.976563
0.960938	0.992188
0.976563	0.835938
0.976563	0.851563
0.976563	0.867188
0.976563	0.882813
0.976563	0.898438
0.976563	0.914063
0.976563	0.929688
0.976563	0.945313
0.976563	0.960938
0.976563	0.976563
0.976563	0.992188
0.992188	0.960938
0.992188	0.976563
0.992188	0.992188
