Elememts Number:  1516	     8
 1747:	    2	    8
 1748:	    0	    8
 1750:	    2	    7
 1751:	    2	    7
 1752:	    2	    7
 1754:	    0	    8
 1755:	    1	    8
 1756:	    0	    8
 1758:	    1	    7
 1759:	    1	    7
 1760:	    1	    7
 1762:	    2	    7
 1763:	    2	    7
 1764:	    2	    7
 1766:	    0	    8
 1767:	    1	    8
 1768:	    0	    8
 1770:	    0	    8
 1771:	    1	    8
 1772:	    0	    8
 1774:	    1	    7
 1775:	    1	    7
 1776:	    1	    7
 1778:	    2	    7
 1779:	    2	    7
 1780:	    2	    7
 1782:	    0	    8
 1783:	    1	    8
 1784:	    0	    8
 1786:	    0	    8
 1787:	    1	    8
 1788:	    0	    8
 1790:	    1	    7
 1791:	    1	    7
 1792:	    1	    7
 1794:	    2	    7
 1795:	    2	    7
 1796:	    2	    7
 1798:	    0	    8
 1799:	    1	    8
 1800:	    0	    8
 1802:	    0	    8
 1803:	    1	    8
 1804:	    0	    8
 1806:	    1	    7
 1807:	    1	    7
 1808:	    1	    7
 1810:	    2	    7
 1811:	    2	    7
 1812:	    2	    7
 1814:	    0	    8
 1815:	    1	    8
 1816:	    0	    8
 1818:	    0	    8
 1819:	    1	    8
 1820:	    0	    8
 1822:	    1	    7
 1823:	    1	    7
 1824:	    1	    7
 1826:	    2	    7
 1827:	    2	    7
 1828:	    2	    7
 1830:	    0	    8
 1831:	    1	    8
 1832:	    0	    8
 1834:	    0	    8
 1835:	    1	    8
 1836:	    0	    8
 1838:	    1	    7
 1839:	    1	    7
 1840:	    1	    7
 1842:	    2	    7
 1843:	    2	    7
 1844:	    2	    7
 1846:	    0	    8
 1847:	    1	    8
 1848:	    0	    8
 1850:	    0	    8
 1851:	    1	    8
 1852:	    0	    8
 1854:	    1	    7
 1855:	    1	    7
 1856:	    1	    7
 1858:	    2	    7
 1859:	    2	    7
 1860:	    2	    7
 1862:	    0	    8
 1863:	    1	    8
 1864:	    0	    8
 1866:	    0	    8
 1867:	    1	    8
 1868:	    0	    8
 1870:	    1	    7
 1871:	    1	    7
 1872:	    1	    7
 1874:	    2	    7
 1875:	    2	    7
 1876:	    2	    7
 1878:	    0	    8
 1879:	    1	    8
 1880:	    0	    8
 1882:	    0	    8
 1883:	    1	    8
 1884:	    0	    8
 1886:	    1	    7
 1887:	    1	    7
 1888:	    1	    7
 1890:	    2	    7
 1891:	    2	    7
 1892:	    2	    7
 1894:	    0	    8
 1895:	    1	    8
 1896:	    0	    8
 1898:	    0	    8
 1899:	    1	    8
 1900:	    0	    8
 1902:	    1	    7
 1903:	    1	    7
 1904:	    1	    7
 1906:	    2	    7
 1907:	    2	    7
 1908:	    2	    7
 1910:	    0	    8
 1911:	    1	    8
 1912:	    0	    8
 1914:	    0	    8
 1915:	    1	    8
 1916:	    0	    8
 1918:	    1	    7
 1919:	    1	    7
 1920:	    1	    7
 1922:	    2	    7
 1923:	    2	    7
 1924:	    2	    7
 1926:	    0	    8
 1927:	    1	    8
 1928:	    0	    8
 1930:	    0	    8
 1931:	    1	    8
 1932:	    0	    8
 1934:	    1	    7
 1935:	    1	    7
 1936:	    1	    7
 1938:	    2	    7
 1939:	    2	    7
 1940:	    2	    7
 1942:	    0	    8
 1943:	    1	    8
 1944:	    0	    8
 1946:	    0	    8
 1947:	    1	    8
 1948:	    0	    8
 1950:	    1	    7
 1951:	    1	    7
 1952:	    1	    7
 1954:	    2	    7
 1955:	    2	    7
 1956:	    2	    7
 1958:	    0	    8
 1959:	    1	    8
 1960:	    0	    8
 1962:	    0	    8
 1963:	    1	    8
 1964:	    0	    8
 1966:	    1	    7
 1967:	    1	    7
 1968:	    1	    7
 1970:	    2	    7
 1971:	    2	    7
 1972:	    2	    7
 1974:	    0	    8
 1975:	    1	    8
 1976:	    0	    8
 1978:	    0	    8
 1979:	    1	    8
 1980:	    0	    8
 1982:	    1	    7
 1983:	    1	    7
 1984:	    1	    7
 1986:	    2	    7
 1987:	    2	    7
 1988:	    2	    7
 1990:	    0	    8
 1991:	    1	    8
 1992:	    0	    8
 1994:	    0	    8
 1995:	    1	    8
 1996:	    0	    8
 1998:	    2	    7
 1999:	    2	    7
 2000:	    2	    7
 2002:	    0	    8
 2003:	    1	    8
 2004:	    0	    8
 2006:	    2	    7
 2007:	    2	    7
 2008:	    2	    7
 2010:	    2	    8
 2011:	    0	    8
 2012:	    1	    8
 2014:	    2	    7
 2015:	    2	    7
 2016:	    2	    7
 2018:	    1	    8
 2019:	    0	    8
 2020:	    2	    8
